rit,minuten,halte
S1 Nivelles -- Anvers-Central,28,Brussel-Centraal,2022-12-09(20:10:01)
S1 Nivelles -- Anvers-Central,29,Brussel-Centraal,2022-12-09(20:15:01)
S1 Nivelles -- Anvers-Central,28,Schaarbeek,2022-12-09(20:20:01)
S1 Nivelles -- Anvers-Central,28,Schaarbeek,2022-12-09(20:25:01)
S1 Nivelles -- Anvers-Central,28,Vilvoorde,2022-12-09(20:30:01)
S1 Nivelles -- Anvers-Central,28,Vilvoorde,2022-12-09(20:35:02)
S1 Nivelles -- Anvers-Central,26,Mechelen,2022-12-09(20:40:01)
S1 Nivelles -- Anvers-Central,26,Mechelen,2022-12-09(20:45:01)
IC Anvers-Luchtbal -- Charleroi-Sud,22,Luttre,2022-12-09(20:50:01)
IC Essen -- Charleroi-Sud,24,Antwerpen-Berchem,2022-12-09(20:55:01)
IC Essen -- Charleroi-Sud,29,Eigenbrakel,2022-12-09(21:00:01)
IC Essen -- Charleroi-Sud,29,Eigenbrakel,2022-12-09(21:05:01)
IC Essen -- Charleroi-Sud,27,Nijvel,2022-12-09(21:10:01)
IC Essen -- Charleroi-Sud,27,Luttre,2022-12-09(21:15:01)
IC Anvers-Central -- Turnhout,18,Lier,2022-12-09(21:20:01)
L Liers -- Marloie,17,Bomal,2022-12-09(21:25:01)
L Liers -- Marloie,17,Bomal,2022-12-09(21:30:01)
L Liers -- Marloie,17,Bomal,2022-12-09(21:35:01)
L Liers -- Marloie,17,Rivage,2022-12-09(21:40:01)
L Liers -- Marloie,18,Poulseur,2022-12-09(21:45:01)
L Liers -- Marloie,18,Poulseur,2022-12-09(21:50:01)
L Liers -- Marloie,17,Mery,2022-12-09(21:55:01)
L Liers -- Marloie,17,Mery,2022-12-09(22:00:01)
L Liers -- Marloie,17,Luik-Guillemins,2022-12-09(22:05:01)
L Liers -- Marloie,16,Luik-Carre,2022-12-09(22:10:01)
L Liers -- Marloie,18,Luik-Sint-Lambertus,2022-12-09(22:15:01)
L Liers -- Marloie,17,Herstal,2022-12-09(22:20:01)
L Louvain -- Saint-Nicolas,10,Willebroek,2022-12-09(22:25:01)
L Louvain -- Saint-Nicolas,9,Mechelen,2022-12-09(22:30:01)
L Louvain -- Saint-Nicolas,9,Mechelen,2022-12-09(22:35:01)
IC Genk -- Bruges,16,Gent-Sint-Pieters,2022-12-09(22:40:01)
IC Genk -- Bruges,16,Gent-Sint-Pieters,2022-12-09(22:45:01)
S8 Louvain-La-Neuve -- Bruxelles-Midi,6,Watermaal,2022-12-09(22:50:01)
IC Landen -- Gand-Saint-Pierre,6,Aalst,2022-12-09(22:55:01)
S8 Louvain-La-Neuve -- Bruxelles-Midi,6,Brussel-Luxemburg,2022-12-09(23:00:01)
S64 Charleroi-Sud -- Couvin,38,Philippeville,2022-12-10(09:45:01)
S64 Charleroi-Sud -- Couvin,41,Mariembourg,2022-12-10(09:50:01)
S10 Termonde -- Alost,7,Ternat,2022-12-10(18:05:06)
S10 Termonde -- Alost,7,Ternat,2022-12-10(23:45:01)
IC Anvers-Central -- Hasselt,28,Wezemaal,2022-12-10(23:50:01)
IC Anvers-Central -- Hasselt,28,Leuven,2022-12-10(23:55:01)
IC Anvers-Central -- Hasselt,28,Leuven,2022-12-11(00:00:01)
IC Landen -- La Panne,17,Brussels Airport - Zaventem,2022-12-11(12:00:33)
IC Landen -- La Panne,17,Brussels Airport - Zaventem,2022-12-11(12:05:01)
IC Liers -- Mouscron,22,Blaton,2022-12-11(12:10:01)
IC Liers -- Mouscron,27,Blaton,2022-12-11(12:15:01)
IC Liers -- Mouscron,31,Blaton,2022-12-11(12:20:01)
IC Liers -- Mouscron,34,Blaton,2022-12-11(12:23:02)
IC Liers -- Mouscron,35,Blaton,2022-12-11(12:23:49)
IC Liers -- Mouscron,36,Blaton,2022-12-11(12:25:01)
IC Liers -- Mouscron,42,Blaton,2022-12-11(12:30:01)
IC Liers -- Mouscron,47,Blaton,2022-12-11(12:35:01)
IC Liers -- Mouscron,52,Blaton,2022-12-11(12:40:01)
IC Liers -- Mouscron,57,Blaton,2022-12-11(12:45:01)
IC Anvers-Central -- Poperinge,19,Wevelgem,2022-12-11(16:45:01)
S2 Louvain -- Braine-Le-Comte,75,Tubeke,2022-12-12(09:50:01)
S2 Louvain -- Braine-Le-Comte,74,Halle,2022-12-12(09:55:01)
S2 Louvain -- Braine-Le-Comte,73,Buizingen,2022-12-12(10:00:01)
S2 Louvain -- Braine-Le-Comte,72,Lot,2022-12-12(10:05:01)
S2 Louvain -- Braine-Le-Comte,73,Brussel-Zuid,2022-12-12(10:10:01)
S2 Louvain -- Braine-Le-Comte,52,Lot,2022-12-12(10:15:01)
S2 Louvain -- Braine-Le-Comte,52,Lot,2022-12-12(10:20:01)
S2 Louvain -- Braine-Le-Comte,52,Lot,2022-12-12(10:25:01)
S2 Louvain -- Braine-Le-Comte,60,Brussel-Zuid,2022-12-12(10:30:01)
S2 Louvain -- Braine-Le-Comte,35,Brussel-Zuid,2022-12-12(10:35:01)
S9 Nivelles -- Landen,28,Eigenbrakel,2022-12-12(10:40:01)
IC Herstal -- Mons,29,Luik-Carre,2022-12-12(10:45:01)
S1 Nivelles -- Anvers-Central,28,Mechelen,2022-12-12(10:50:01)
IC Herstal -- Mons,39,Luik-Carre,2022-12-12(10:55:01)
S2 Louvain -- Braine-Le-Comte,39,Schaarbeek,2022-12-12(11:00:01)
S2 Louvain -- Braine-Le-Comte,39,Schaarbeek,2022-12-12(11:05:01)
S2 Louvain -- Braine-Le-Comte,45,Zaventem,2022-12-12(11:10:01)
S2 Louvain -- Braine-Le-Comte,45,Zaventem,2022-12-12(11:15:01)
IC Bruxelles-Midi -- Liege-Saint-Lambert,34,Luik-Carre,2022-12-12(11:20:01)
S2 Louvain -- Braine-Le-Comte,43,Herent,2022-12-12(11:25:01)
IC Bruxelles-Midi -- Liege-Saint-Lambert,34,Luik-Carre,2022-12-12(11:30:01)
IC Bruxelles-Midi -- Liege-Saint-Lambert,34,Luik-Carre,2022-12-12(11:35:01)
IC Bruxelles-Midi -- Liege-Saint-Lambert,34,Luik-Carre,2022-12-12(11:40:01)
IC Bruxelles-Midi -- Liege-Saint-Lambert,34,Luik-Carre,2022-12-12(11:45:01)
IC Bruxelles-Midi -- Liege-Saint-Lambert,45,Flemalle-Haute,2022-12-12(11:50:01)
L Liers -- Marloie,49,Luik-Carre,2022-12-12(11:55:01)
IC Bruxelles-Midi -- Liege-Saint-Lambert,42,Statte,2022-12-12(12:00:01)
L Liers -- Marloie,52,Luik-Carre,2022-12-12(12:05:00)
L Liers -- Marloie,52,Luik-Carre,2022-12-12(12:10:01)
L Liers -- Marloie,52,Luik-Carre,2022-12-12(12:15:01)
L Liers -- Marloie,52,Luik-Carre,2022-12-12(12:20:01)
L Liers -- Marloie,52,Luik-Carre,2022-12-12(12:25:01)
L Liers -- Marloie,52,Luik-Carre,2022-12-12(12:30:01)
L Liers -- Marloie,52,Luik-Carre,2022-12-12(12:35:01)
IC Bruxelles-Midi -- Liege-Saint-Lambert,35,Gembloux,2022-12-12(12:40:01)
IC Bruxelles-Midi -- Liege-Saint-Lambert,35,Gembloux,2022-12-12(12:45:01)
IC Bruxelles-Midi -- Liege-Saint-Lambert,37,Ottignies,2022-12-12(12:50:01)
IC Bruxelles-Midi -- Liege-Saint-Lambert,37,Ottignies,2022-12-12(12:55:01)
L Liers -- Marloie,45,Luik-Carre,2022-12-12(13:00:01)
L Liers -- Marloie,45,Luik-Carre,2022-12-12(13:05:01)
L Liers -- Marloie,45,Luik-Carre,2022-12-12(13:10:01)
S44 Waremme -- Flemalle-Haute,46,Luik-Guillemins,2022-12-12(13:15:01)
S44 Waremme -- Flemalle-Haute,50,Luik-Guillemins,2022-12-12(13:20:01)
S44 Waremme -- Flemalle-Haute,50,Luik-Guillemins,2022-12-12(13:25:01)
S44 Waremme -- Flemalle-Haute,50,Luik-Guillemins,2022-12-12(13:30:01)
IC Bruxelles-Midi -- Liege-Saint-Lambert,53,Luik-Carre,2022-12-12(13:35:01)
L Liers -- Marloie,79,Angleur,2022-12-12(13:40:01)
L Liers -- Marloie,79,Angleur,2022-12-12(13:45:01)
L Liers -- Marloie,79,Mery,2022-12-12(13:50:01)
L Liers -- Marloie,79,Poulseur,2022-12-12(13:55:01)
S44 Waremme -- Flemalle-Haute,26,Bleret,2022-12-12(14:00:01)
S44 Waremme -- Flemalle-Haute,35,Luik-Guillemins,2022-12-12(14:05:01)
S44 Waremme -- Flemalle-Haute,35,Luik-Guillemins,2022-12-12(14:10:01)
S44 Waremme -- Flemalle-Haute,35,Luik-Guillemins,2022-12-12(14:15:01)
S44 Waremme -- Flemalle-Haute,37,Ans,2022-12-12(14:20:01)
S44 Waremme -- Flemalle-Haute,37,Ans,2022-12-12(14:25:01)
S44 Waremme -- Flemalle-Haute,52,Ougree,2022-12-12(14:30:01)
IC Herstal -- Mons,41,La Louviere-Zuid,2022-12-12(14:35:01)
IC Herstal -- Mons,41,La Louviere-Zuid,2022-12-12(14:40:01)
IC Brussels Airport - Zaventem -- Mons,74,Jurbeke,2022-12-12(14:45:01)
IC Brussels Airport - Zaventem -- Mons,74,Jurbeke,2022-12-12(14:50:01)
L Liers -- Marloie,59,Bomal,2022-12-12(14:55:01)
L Liers -- Marloie,59,Bomal,2022-12-12(15:00:01)
L Liers -- Marloie,59,Bomal,2022-12-12(15:05:01)
L Liers -- Marloie,53,Luik-Carre,2022-12-12(15:10:01)
L Liers -- Marloie,63,Luik-Guillemins,2022-12-12(15:15:01)
L Liers -- Marloie,63,Luik-Guillemins,2022-12-12(15:20:01)
L Liers -- Marloie,66,Angleur,2022-12-12(15:25:01)
L Liers -- Marloie,66,Angleur,2022-12-12(15:30:01)
L Liers -- Marloie,66,Angleur,2022-12-12(15:35:01)
L Liers -- Marloie,67,Esneux,2022-12-12(15:40:02)
IC Liege-Saint-Lambert -- Tournai,41,Flemalle-Haute,2022-12-12(15:45:01)
IC Liege-Saint-Lambert -- Tournai,41,Flemalle-Haute,2022-12-12(15:50:01)
IC Liege-Saint-Lambert -- Tournai,40,Hoei,2022-12-12(15:55:01)
IC Liege-Saint-Lambert -- Tournai,42,Statte,2022-12-12(16:00:01)
S41 Liege-Saint-Lambert -- Verviers-Central,29,Trooz,2022-12-12(16:05:01)
S43 Maastricht (nl) -- Hasselt,35,Luik-Sint-Lambertus,2022-12-12(16:10:01)
L Liege-Guillemins -- Namur,52,Pont-De-Seraing,2022-12-12(16:15:01)
L Liege-Guillemins -- Namur,52,Flemalle-Haute,2022-12-12(16:20:01)
L Liege-Guillemins -- Namur,52,Flemalle-Haute,2022-12-12(16:25:01)
L Liege-Guillemins -- Namur,43,Engis,2022-12-12(16:30:01)
L Liege-Guillemins -- Namur,44,Haute-Flone,2022-12-12(16:35:01)
L Liege-Guillemins -- Namur,43,Hoei,2022-12-12(16:40:01)
L Liege-Guillemins -- Namur,43,Hoei,2022-12-12(16:45:01)
IC Liege-Guillemins -- Quievrain,73,Quaregnon,2022-12-12(16:50:01)
IC Liege-Guillemins -- Quievrain,74,Jemappes,2022-12-12(16:55:01)
IC Liege-Guillemins -- Quievrain,73,Bergen,2022-12-12(17:00:02)
IC Liege-Guillemins -- Quievrain,73,Bergen,2022-12-12(17:05:01)
IC Liege-Guillemins -- Quievrain,73,Bergen,2022-12-12(17:10:01)
IC Liege-Guillemins -- Quievrain,72,Jurbeke,2022-12-12(17:15:01)
IC Liege-Guillemins -- Quievrain,72,Jurbeke,2022-12-12(17:20:01)
IC Liege-Guillemins -- Quievrain,72,Jurbeke,2022-12-12(17:25:01)
IC Liege-Guillemins -- Quievrain,76,S Gravenbrakel,2022-12-12(17:30:01)
IC Liege-Guillemins -- Quievrain,77,Zinnik,2022-12-12(17:35:01)
IC Liege-Guillemins -- Quievrain,77,S Gravenbrakel,2022-12-12(17:40:01)
IC Liege-Guillemins -- Quievrain,77,S Gravenbrakel,2022-12-12(17:45:01)
IC Liege-Guillemins -- Quievrain,85,Halle,2022-12-12(17:50:01)
IC Liege-Guillemins -- Quievrain,85,Halle,2022-12-12(17:55:01)
IC Liege-Guillemins -- Quievrain,85,Halle,2022-12-12(18:00:01)
IC Liege-Guillemins -- Quievrain,91,Brussel-Zuid,2022-12-12(18:05:01)
IC Liege-Guillemins -- Quievrain,91,Brussel-Zuid,2022-12-12(18:10:01)
IC Liege-Guillemins -- Quievrain,91,Brussel-Centraal,2022-12-12(18:15:01)
IC Liege-Guillemins -- Quievrain,91,Brussel-Centraal,2022-12-12(18:20:01)
IC Liege-Guillemins -- Quievrain,95,Brussel-Noord,2022-12-12(18:25:01)
IC Liege-Guillemins -- Quievrain,95,Brussel-Noord,2022-12-12(18:30:01)
IC Liege-Guillemins -- Quievrain,95,Brussel-Noord,2022-12-12(18:35:01)
IC Liege-Guillemins -- Quievrain,88,Leuven,2022-12-12(18:40:01)
IC Liege-Guillemins -- Quievrain,88,Leuven,2022-12-12(18:45:01)
IC Liege-Guillemins -- Quievrain,88,Leuven,2022-12-12(18:50:01)
IC Liege-Guillemins -- Quievrain,90,Tienen,2022-12-12(18:55:01)
IC Liege-Guillemins -- Quievrain,90,Tienen,2022-12-12(19:00:01)
IC Liege-Guillemins -- Quievrain,91,Landen,2022-12-12(19:05:02)
IC Liege-Guillemins -- Quievrain,93,Landen,2022-12-12(19:10:02)
IC Liege-Guillemins -- Quievrain,93,Landen,2022-12-12(19:15:01)
IC Liege-Guillemins -- Quievrain,94,Borgworm,2022-12-12(19:20:01)
IC Liege-Guillemins -- Quievrain,94,Borgworm,2022-12-12(19:25:01)
P Tournai -- Ath,33,Saint-Ghislain,2022-12-12(19:30:01)
P Tournai -- Ath,46,Blaton,2022-12-12(19:35:01)
IC Brussels Airport - Zaventem -- Tournai,30,Leuze,2022-12-12(19:40:01)
IC Brussels Airport - Zaventem -- Tournai,30,Leuze,2022-12-12(19:45:01)
P Tournai -- Ath,43,Maubray,2022-12-12(19:50:01)
P Tournai -- Ath,48,Antoing,2022-12-12(19:55:01)
L Namur -- Libramont,25,Bertrix,2022-12-12(20:00:01)
L Namur -- Libramont,20,Paliseul,2022-12-12(20:05:01)
L Namur -- Libramont,20,Paliseul,2022-12-12(20:10:01)
L Namur -- Libramont,19,Gedinne,2022-12-12(20:15:01)
L Namur -- Libramont,19,Gedinne,2022-12-12(20:20:01)
IC Liege-Guillemins -- Saint-Ghislain,33,Leuven,2022-12-12(20:25:01)
IC Liege-Guillemins -- Saint-Ghislain,33,Leuven,2022-12-12(20:30:01)
IC Liege-Guillemins -- Saint-Ghislain,33,Leuven,2022-12-12(20:35:01)
IC Liege-Guillemins -- Saint-Ghislain,33,Leuven,2022-12-12(20:40:01)
IC Liege-Guillemins -- Saint-Ghislain,31,Brussel-Noord,2022-12-12(20:45:01)
IC Liege-Guillemins -- Saint-Ghislain,31,Brussel-Noord,2022-12-12(20:50:01)
IC Brussels Airport - Zaventem -- Tournai,31,Edingen,2022-12-12(20:55:01)
IC Brussels Airport - Zaventem -- Tournai,31,Edingen,2022-12-12(21:00:01)
IC Liege-Guillemins -- Saint-Ghislain,29,Brussel-Zuid,2022-12-12(21:05:01)
IC Liege-Guillemins -- Quievrain,33,Quaregnon,2022-12-12(21:10:01)
IC Liege-Guillemins -- Quievrain,34,Jemappes,2022-12-12(21:15:01)
IC Liege-Guillemins -- Quievrain,34,Bergen,2022-12-12(21:20:01)
IC Liege-Guillemins -- Quievrain,34,Bergen,2022-12-12(21:25:01)
IC Liege-Guillemins -- Quievrain,34,Bergen,2022-12-12(21:30:01)
IC Liege-Guillemins -- Quievrain,36,Jurbeke,2022-12-12(21:35:01)
IC Liege-Guillemins -- Quievrain,36,Jurbeke,2022-12-12(21:40:01)
IC Liege-Guillemins -- Quievrain,36,Jurbeke,2022-12-12(21:45:01)
IC Liege-Guillemins -- Quievrain,38,Zinnik,2022-12-12(21:50:01)
L Liers -- Marloie,63,Luik-Carre,2022-12-12(21:55:01)
IC Liege-Guillemins -- Quievrain,38,S Gravenbrakel,2022-12-12(22:00:01)
IC Liege-Guillemins -- Quievrain,37,Halle,2022-12-12(22:05:01)
IC Liege-Guillemins -- Quievrain,37,Halle,2022-12-12(22:10:01)
IC Liege-Guillemins -- Quievrain,39,Brussel-Zuid,2022-12-12(22:15:01)
IC Liege-Guillemins -- Quievrain,37,Brussel-Centraal,2022-12-12(22:20:01)
IC Liege-Guillemins -- Quievrain,37,Brussel-Centraal,2022-12-12(22:25:01)
IC Liege-Guillemins -- Quievrain,38,Brussel-Noord,2022-12-12(22:30:01)
IC Liege-Guillemins -- Quievrain,38,Brussel-Noord,2022-12-12(22:35:01)
IC Liege-Guillemins -- Quievrain,38,Brussel-Noord,2022-12-12(22:40:01)
IC Liege-Guillemins -- Quievrain,36,Leuven,2022-12-12(22:45:01)
IC Liege-Guillemins -- Quievrain,39,Leuven,2022-12-12(22:50:01)
IC Liege-Guillemins -- Quievrain,39,Leuven,2022-12-12(22:55:01)
IC Liege-Guillemins -- Quievrain,37,Tienen,2022-12-12(23:00:01)
IC Liege-Guillemins -- Quievrain,37,Tienen,2022-12-12(23:05:01)
IC Liege-Guillemins -- Quievrain,37,Tienen,2022-12-12(23:10:01)
IC Liege-Guillemins -- Quievrain,37,Tienen,2022-12-12(23:15:01)
IC Liege-Guillemins -- Quievrain,37,Tienen,2022-12-12(23:20:01)
IC Liege-Guillemins -- Quievrain,39,Borgworm,2022-12-12(23:25:02)
IC Liege-Guillemins -- Quievrain,39,Borgworm,2022-12-12(23:30:01)
IC Liege-Guillemins -- Quievrain,39,Ans,2022-12-12(23:35:01)
IC Welkenraedt -- Ostende,16,Luik-Guillemins,2022-12-12(23:40:01)
S32 Roosendaal (nl) -- Anvers-Central,15,Essen,2022-12-12(23:45:01)
S32 Roosendaal (nl) -- Anvers-Central,13,Wildert,2022-12-12(23:50:01)
S32 Roosendaal (nl) -- Anvers-Central,13,Wildert,2022-12-12(23:55:01)
S32 Roosendaal (nl) -- Anvers-Central,13,Wildert,2022-12-13(00:00:01)
IC Bruxelles-Midi -- Essen,12,Mechelen,2022-12-13(00:05:01)
S32 Roosendaal (nl) -- Anvers-Central,15,Essen,2022-12-13(00:10:01)
S32 Roosendaal (nl) -- Anvers-Central,15,Essen,2022-12-13(00:15:01)
S32 Roosendaal (nl) -- Anvers-Central,15,Essen,2022-12-13(00:20:01)
S1 Anvers-Central -- Charleroi-Central,6,Brussel-Centraal,2022-12-13(00:25:01)
IC Eupen -- Ostende,2,Brussel-Zuid,2022-12-13(00:30:01)
L Luxembourg (l) -- Arlon,3,Aarlen,2022-12-13(00:35:01)
IC Eupen -- Ostende,2,Brussel-Zuid,2022-12-13(00:40:01)
IC Eupen -- Ostende,2,Brussel-Zuid,2022-12-13(00:45:01)
IC Eupen -- Ostende,2,Brussel-Zuid,2022-12-13(00:50:01)
IC Eupen -- Ostende,2,Brussel-Zuid,2022-12-13(00:55:01)
IC Malines -- Louvain,3,Leuven,2022-12-13(01:00:01)
IC Eupen -- Ostende,4,Gent-Sint-Pieters,2022-12-13(01:05:01)
IC Eupen -- Ostende,4,Gent-Sint-Pieters,2022-12-13(01:10:01)
IC Eupen -- Ostende,4,Gent-Sint-Pieters,2022-12-13(01:15:01)
S1 Bruxelles-Midi -- Anvers-Central,9,Schaarbeek,2022-12-13(01:20:01)
IC Eupen -- Ostende,4,Gent-Sint-Pieters,2022-12-13(01:25:01)
IC Anvers-Central -- Poperinge,2,Gent-Dampoort,2022-12-13(03:10:01)
IC Anvers-Central -- Poperinge,2,Gent-Dampoort,2022-12-13(03:15:01)
IC Anvers-Central -- Poperinge,2,Gent-Dampoort,2022-12-13(03:20:01)
IC Anvers-Central -- Poperinge,2,Gent-Dampoort,2022-12-13(03:25:01)
IC Anvers-Central -- Poperinge,2,Gent-Dampoort,2022-12-13(03:30:01)
IC Anvers-Central -- Poperinge,2,Gent-Dampoort,2022-12-13(03:35:01)
IC Anvers-Central -- Poperinge,2,Gent-Dampoort,2022-12-13(03:40:01)
IC Anvers-Central -- Poperinge,2,Gent-Dampoort,2022-12-13(03:45:01)
IC Anvers-Central -- Poperinge,2,Gent-Dampoort,2022-12-13(03:50:01)
IC Anvers-Central -- Poperinge,2,Gent-Dampoort,2022-12-13(03:55:01)
IC Anvers-Central -- Poperinge,2,Gent-Dampoort,2022-12-13(04:00:01)
IC Anvers-Central -- Poperinge,2,Gent-Dampoort,2022-12-13(04:05:01)
IC Anvers-Central -- Gand-Saint-Pierre,2,Gent-Dampoort,2022-12-13(04:10:01)
IC Anvers-Central -- Gand-Saint-Pierre,2,Gent-Dampoort,2022-12-13(04:15:01)
IC Anvers-Central -- Gand-Saint-Pierre,2,Gent-Dampoort,2022-12-13(04:20:01)
IC Anvers-Central -- Gand-Saint-Pierre,2,Gent-Dampoort,2022-12-13(04:25:01)
IC Anvers-Central -- Gand-Saint-Pierre,2,Gent-Dampoort,2022-12-13(04:30:01)
IC Anvers-Central -- Gand-Saint-Pierre,3,Gent-Dampoort,2022-12-13(04:35:01)
S1 Anvers-Central -- Charleroi-Central,9,Marchienne-Au-Pont,2022-12-13(04:40:01)
S1 Anvers-Central -- Charleroi-Central,9,Marchienne-Au-Pont,2022-12-13(04:45:01)
P Charleroi-Central -- Couvin,9,Mariembourg,2022-12-13(04:50:01)
S6 Schaerbeek -- Grammont,18,Viane-Moerbeke,2022-12-13(04:55:01)
S6 Schaerbeek -- Grammont,19,Tollembeek,2022-12-13(05:00:01)
S6 Schaerbeek -- Grammont,21,Edingen,2022-12-13(05:05:01)
IC Liege-Guillemins -- Ostende,16,Ans,2022-12-13(05:10:02)
IC Liege-Guillemins -- Ostende,16,Ans,2022-12-13(05:15:01)
IC Liege-Guillemins -- Ostende,14,Landen,2022-12-13(05:20:01)
IC Liege-Guillemins -- Ostende,15,Landen,2022-12-13(05:25:01)
P Anvers-Central -- Essen,18,Kalmthout,2022-12-13(05:30:01)
S1 Nivelles -- Anvers-Central,18,Mechelen,2022-12-13(05:35:01)
IC Anvers-Central -- Poperinge,18,Lokeren,2022-12-13(05:40:01)
IC Brussels Airport - Zaventem -- Mons,23,Jurbeke,2022-12-13(05:45:01)
IC Brussels Airport - Zaventem -- Mons,24,Jurbeke,2022-12-13(05:50:01)
IC Brussels Airport - Zaventem -- Mons,25,Jurbeke,2022-12-13(05:55:01)
S41 Liege-Saint-Lambert -- Verviers-Central,21,Luik-Guillemins,2022-12-13(06:00:02)
IC Brussels Airport - Zaventem -- Courtrai,48,Oudenaarde,2022-12-13(06:20:01)
IC Brussels Airport - Zaventem -- Courtrai,48,Oudenaarde,2022-12-13(06:25:01)
IC Brussels Airport - Zaventem -- Courtrai,46,Zottegem,2022-12-13(06:30:01)
IC Brussels Airport - Zaventem -- Courtrai,46,Zottegem,2022-12-13(06:35:01)
IC Brussels Airport - Zaventem -- Courtrai,46,Zottegem,2022-12-13(06:40:01)
IC Brussels Airport - Zaventem -- Courtrai,46,Zottegem,2022-12-13(06:45:01)
IC Brussels Airport - Zaventem -- Courtrai,47,Denderleeuw,2022-12-13(06:50:01)
L Quevy -- Tournai,35,Saint-Ghislain,2022-12-13(06:55:01)
IC Liege-Guillemins -- Quievrain,33,Halle,2022-12-13(07:00:01)
IC Liege-Guillemins -- Quievrain,33,Halle,2022-12-13(07:05:01)
IC Liege-Guillemins -- Quievrain,35,Brussel-Zuid,2022-12-13(07:15:01)
IC Saint-Nicolas -- Courtrai,73,Leuze,2022-12-13(08:35:01)
P Mons -- Tournai,78,Antoing,2022-12-13(08:40:01)
P Mons -- Tournai,77,Blaton,2022-12-13(08:45:01)
P Mons -- Tournai,77,Blaton,2022-12-13(08:50:01)
IC Saint-Nicolas -- Courtrai,74,Aat,2022-12-13(08:55:01)
P Mons -- Tournai,75,Jemappes,2022-12-13(09:00:01)
IC Saint-Nicolas -- Courtrai,75,Edingen,2022-12-13(09:05:01)
IC Saint-Nicolas -- Courtrai,75,Edingen,2022-12-13(09:10:01)
IC Saint-Nicolas -- Courtrai,75,Edingen,2022-12-13(09:15:01)
IC Saint-Nicolas -- Courtrai,75,Edingen,2022-12-13(09:20:01)
IC Genk -- Blankenberge,52,Gent-Sint-Pieters,2022-12-13(09:25:01)
L Rochefort-Jemelle -- Ciney,48,Ciney,2022-12-13(09:30:01)
L Rochefort-Jemelle -- Ciney,53,Ciney,2022-12-13(09:35:01)
L Rochefort-Jemelle -- Ciney,63,Ciney,2022-12-13(09:45:01)
L Rochefort-Jemelle -- Ciney,67,Ciney,2022-12-13(09:50:01)
L Rochefort-Jemelle -- Ciney,72,Ciney,2022-12-13(09:55:01)
L Rochefort-Jemelle -- Ciney,73,Ciney,2022-12-13(10:00:01)
S32 Roosendaal (nl) -- Puurs,57,Antwerpen-Luchtbal,2022-12-13(10:05:01)
S5 Malines -- Enghien,49,Etterbeek,2022-12-13(10:10:01)
L Genk -- Louvain,42,Wezemaal,2022-12-13(10:15:01)
L Genk -- Louvain,42,Testelt,2022-12-13(10:20:01)
L Genk -- Louvain,42,Zichem,2022-12-13(10:25:01)
IC Liege-Guillemins -- Quievrain,54,Quaregnon,2022-12-13(10:30:01)
IC Liege-Guillemins -- Quievrain,55,Jemappes,2022-12-13(10:35:02)
IC Liege-Guillemins -- Quievrain,54,Bergen,2022-12-13(10:40:02)
IC Liege-Guillemins -- Quievrain,54,Bergen,2022-12-13(10:47:41)
IC Liege-Guillemins -- Quievrain,54,Bergen,2022-12-13(10:50:01)
IC Liege-Guillemins -- Quievrain,52,Jurbeke,2022-12-13(10:55:01)
IC Liege-Guillemins -- Quievrain,52,Zinnik,2022-12-13(11:00:01)
IC Liege-Guillemins -- Quievrain,52,Zinnik,2022-12-13(11:05:01)
IC Liege-Guillemins -- Quievrain,53,S Gravenbrakel,2022-12-13(11:10:01)
IC Liege-Guillemins -- Quievrain,53,S Gravenbrakel,2022-12-13(11:15:01)
IC Liege-Guillemins -- Quievrain,53,Halle,2022-12-13(11:20:01)
IC Liege-Guillemins -- Quievrain,53,Halle,2022-12-13(11:25:01)
IC Liege-Guillemins -- Quievrain,63,Brussel-Centraal,2022-12-13(11:45:01)
S1 Nivelles -- Anvers-Central,33,Brussel-Centraal,2022-12-13(11:50:01)
,14,Brussel-Noord,2022-12-28(11:15:01)
IC Saint-Nicolas -- Courtrai,27,Herseaux,2022-12-28(11:20:01)
S3 Termonde -- Zottegem,42,Merchtem,2022-12-28(11:25:01)
S3 Termonde -- Zottegem,42,Merchtem,2022-12-28(11:30:01)
S3 Termonde -- Zottegem,42,Asse,2022-12-28(11:35:01)
S3 Termonde -- Zottegem,41,Zellik,2022-12-28(11:40:01)
S3 Termonde -- Zottegem,40,Jette,2022-12-28(11:45:01)
S3 Termonde -- Zottegem,40,Jette,2022-12-28(11:50:01)
S4 Malines -- Alost,24,Etterbeek,2022-12-28(11:55:01)
S4 Malines -- Alost,23,Delta,2022-12-28(12:00:01)
S4 Malines -- Alost,21,Meiser,2022-12-28(12:05:01)
,19,Borgworm,2022-12-28(12:10:01)
S4 Malines -- Alost,19,Bordet,2022-12-28(12:15:01)
S4 Malines -- Alost,21,Vilvoorde,2022-12-28(12:20:01)
IC Brussels Airport - Zaventem -- Tournai,27,Leuze,2022-12-28(12:25:01)
IC Anvers-Central -- Poperinge,6,Gent-Sint-Pieters,2023-01-04(13:30:53)
S2 Louvain -- Braine-Le-Comte,8,Brussel-Zuid,2023-01-04(13:35:01)
S2 Louvain -- Braine-Le-Comte,7,Brussel-Centraal,2023-01-04(13:40:01)
S2 Louvain -- Braine-Le-Comte,9,Brussel-Centraal,2023-01-04(13:45:01)
S2 Louvain -- Braine-Le-Comte,8,Brussel-Noord,2023-01-04(13:50:01)
